0,-100.0
12,3.245513141842011
13,2.888836414655586
21,8.743576352842638
30,3.1831660167921
34,2.327057422853315
51,1.0191159122716584
52,0.9329239535562266
58,0.6859134780697786
60,0.5739310059651075
62,0.49686098374338883
66,0.3861657212078313
96,0.10705950228167183
100,0.09717086480972625
102,0.090190887406564
103,0.08543635864390353
128,0.025541261559567374
129,0.02475516159132951
158,0.006431525668801896
173,0.0036637753412236407
177,0.0030878618932206336
184,0.0021077444706492088
186,0.0020245051244955903
213,5.371879735491802E-4
222,2.452795271778996E-4
237,1.0544344387142246E-4
246,6.708128056231999E-5
256,3.977705497959505E-5
269,2.2206190834594963E-5
278,1.2648660771219511E-5
285,9.450721151438302E-6
312,1.91188036069434E-6
317,1.3722147969019716E-6
343,4.1915536996839364E-7
350,2.6935410346595745E-7
369,1.123532200608679E-7
384,6.662169482751779E-8
397,7.82345637162507E-8
433,5.292790206112841E-9
448,2.809969146255753E-9
449,2.5158755079246475E-9
453,2.2077273342802073E-9
454,2.120742692568456E-9
475,9.301999170929776E-10
500,2.468425464030588E-10
501,2.254978426208254E-10
510,1.602273869139026E-10
529,6.228617621673038E-11
531,5.5209170568559784E-11
585,5.258016244624741E-12
586,4.902744876744691E-12
596,2.5721647034515627E-12
601,1.7195134205394424E-12
624,4.973799150320701E-13
664,1.1368683772161603E-13
712,1.4210854715202004E-14
716,1.4210854715202004E-14
