0,100.0
1,-4.997500499950007
3,-2.4989995254898076
7,-1.2470021265803126
9,-0.6251778809081685
11,-0.3138971400532853
12,-0.15774617260191803
13,-0.07931310313314555
14,-0.039905461952386645
15,-0.02008190300274748
16,-0.010109942206469213
17,-2.2209280461955245
19,1.0945510268665686
20,-1.6598448887268376
21,-0.8392704592729388
23,-0.42596011761099817
24,-0.217207708420176
25,0.3927083292286113
26,-0.2973656867283694
27,-41.88891816047177
59,18.50322342166328
98,9.140867184452965
99,4.6392883578986925
100,2.4202648404946814
101,0.30586063221197435
102,0.11122329020371069
103,-0.2438563080403071
104,-0.6652101097663063
105,-37.57833168680346
119,17.16320900805419
120,15.252393725772436
121,5.931997856187948
122,9.956738366933394
123,-1.5975656493041583
124,6.003759758952398
125,-3.678434814371613
126,-2.944206977244505
127,-41.46913960972432
135,14.513876241403395
136,7.394728570284698
137,3.9037384861111946
138,2.419382663698684
139,1.881499033703406
141,0.6965743412845882
142,-55.78412567400635
186,26.57586402669928
187,14.184615181912974
188,7.516994141472054
189,2.904650974357139
190,1.6567739770814711
191,0.060991137774578874
192,0.07303800335446908
194,-0.49761434894081447
196,12.504579030016757
197,-6.0840466869111225
198,-3.2778117299887697
199,-54.78596620926444
200,-30.081074622609496
201,-25.429705185147522
256,49.58217612438958
257,28.298702347659088
266,13.072156704684708
267,11.037309291023213
269,1.6158323799515983
270,0.34055638816491296
271,-0.002369556159706576
272,-1.3570904582854126
273,4.369227007742154
274,3.3392064261805814
275,-20.157379155375338
276,10.931790373201451
277,6.211216467764089
278,0.343835183271068
279,-2.477679214855854
280,3.5169435984143576
281,1.9679980263028796
282,-9.262280616277337
283,-20.06553368217982
284,2.476662902572201
285,4.793115783627435
286,4.828610489327872
287,4.0385411818275045
288,2.7895932179448835
289,4.236514873798072
290,13.141202388572069
293,-7.51727801543251
295,-4.750459665674811
296,-2.67258657436507
297,-2.740516843975726
298,-0.8500992406602563
299,-0.07026220957074258
300,4.960681653704043
301,4.690689081909326
302,-4.014381107359071
303,-59.09540088677003
310,24.747969403040514
311,14.865710274409516
312,8.621614078195307
313,1.9903400500019615
316,-0.06305631304667969
317,-59.58580674101313
369,23.1883668203353
370,13.413939279473059
371,9.242364932778479
372,6.186542692392337
373,2.1241145034115974
374,-1.6712637230209282
375,-1.9381434282243433
376,-3.1094954168104536
377,-3.7057884562436385
378,-6.969650527924564
379,-0.5484382860701587
380,2.458903002858527
381,-4.1299135035886465
382,26.673426103327223
383,-14.992602197056115
384,-10.746774154370428
385,-6.504722000108615
386,-2.1299242480271587
387,-6.432851681329421
388,0.7152045004278378
389,-2.0813339308267267
390,-1.5223167203581731
391,8.830557224662837
392,-4.767780079729839
393,3.717891008141926
394,10.292262066757893
395,-4.489545297939152
400,-5.518773691611411
401,-4.388001279223289
403,-2.666117340212672
404,-3.2349825627476108
406,-7.626510920975367
410,-2.0044001180910964
413,19.851756635221683
414,-16.417727704804214
415,-13.021577856161677
420,-32.82963285522257
430,30.563920212751164
432,13.705313240581129
433,29.36231079326498
434,-49.36157821792372
443,16.224750583171094
444,7.932445037032128
445,7.347905777003703
446,-19.750797063853838
447,-12.536083159109792
448,-8.079478826823111
451,16.39419611519591
452,6.139079732892127
453,4.568224975526456
454,-19.176985428296533
455,37.587995409830874
456,-23.83498202785377
457,-16.38139318804377
458,-10.392590560484969
465,21.534031973780557
466,3.4868871474460925
467,0.8188326490252771
469,0.17792253063263752
470,-18.66921996307524
471,-11.148491009350046
475,-7.861233632231524
492,15.045146095115257
494,7.764725809094019
495,3.6675173938241272
496,-16.012818665482875
497,-9.360010476781092
512,20.75013882062162
513,37.857422386645865
514,-11.782085875905107
515,-18.207031637074437
516,42.22520151933795
517,-25.439072779922284
518,-17.032086315314633
519,-11.933878121662321
521,3.0342848216498286
522,3.4196948810117327
523,-29.50225065175622
533,17.985277648682878
534,3.046444034737437
535,0.8295429070091771
536,-0.5251559750447754
537,-0.9309269002053142
538,-0.8220942317369015
539,-0.5281980736710103
542,-0.9035374377248182
543,-0.7526885883491907
545,-1.2003185616396514
546,9.157150588812247
547,45.53608662279869
548,-13.632314215437383
550,2.038912254613411
551,-6.45626459971654
552,-9.234001429098699
553,-9.96133631780607
554,-7.526787143821908
555,-5.175271215638192
556,14.902106680522254
557,6.337855432165604
558,-34.46138114038707
559,-17.86379110383988
571,22.448827843077797
572,12.09899359942209
573,4.713136616601428
574,0.23561521290741894
575,-2.092538572233213
576,-1.282722491759337
577,-0.7865049795342607
578,-2.0175650919102495
579,13.490940862137574
580,-1.5350402959679332
581,-30.663462469484926
582,45.67947589534775
583,-34.13386429648587
584,-22.40757729932856
585,-13.768827742032478
610,16.509137536320708
614,12.729486547469875
615,-20.364525791618284
638,18.403228685589596
639,-12.964075025303401
640,-11.042306548058399
646,17.494795381105753
647,-15.282764076328618
648,-10.672532345778194
715,11.478496898478461
722,6.893068790736969
723,4.372155291640176
724,2.56931150611198
725,15.253185036363377
726,13.0687793265391
727,7.117469004656231
728,4.203059843020162
729,2.2286558307413693
730,1.318605618623923
731,0.5724457302306287
732,0.029657305311578508
733,-2.1357956908035227
734,-2.7571292406200945
736,-3.633696211979535
737,-3.7740732366182437
738,-3.4638301648093197
739,41.270677536775075
741,-6.37489485318401
742,-12.581077833590367
743,-12.138028655512553
744,-8.322035367856673
745,-7.943401077448518
746,-5.503741082556356
747,-3.5166930977833317
748,-7.813294379687484
749,2.8437661998698474
750,14.345723324680684
751,-24.468790232452314
752,-15.766135093811712
763,57.280792948999654
764,3.036538584370987
765,-1.849394629573848
766,-10.941150678121101
767,-9.582874650892968
768,47.292478211740594
769,-11.348078648701742
770,-7.292051268280295
771,-4.554998802373627
772,-2.8435900076486536
774,29.12722248284441
775,-28.173906530154348
776,-8.273713016603232
777,-1.5949293390610606
778,-2.164009325848493
779,-15.115921406774289
780,-2.215879877252263
781,-1.428077228086309
783,-0.5706852433738234
784,11.412952999964464
785,2.825906959010208
786,-1.826919732858702
787,-4.001085896386705
788,-6.143418523855182
789,-10.7234203038586
790,-4.109039923938617
791,4.356655058091576
792,14.975684338137789
793,6.739616076467016
795,0.9164902269227504
796,-0.6300686771534565
797,-1.6781607488966408
798,-2.140224933491748
799,-2.8159182067723876
800,-3.6202765679232947
801,-4.198673716469454
802,-3.387631741588315
803,-2.4917254296758955
805,-2.6621383987748146
806,-6.978019132858165
807,4.103127936609823
813,-0.16836433433488907
814,-0.3966128735279568
815,-0.710148089477677
817,-0.5292084243044712
818,50.60286331104685
819,-18.12068654883124
820,-12.377394567416317
821,-8.101648727106902
822,-5.33887887346733
823,-2.0999648030856974
824,-3.2243101316448275
825,15.194039222602832
826,3.3587470036865774
827,-2.26987168901476
829,-6.49150981056259
830,-5.552450588714024
831,-12.748267499786614
832,6.3593740466542314
833,-7.733009977678158
836,3.7609329456714207
837,9.838766304072543
838,17.10178731398228
839,4.672490535601938
840,-0.3752337481499701
841,-17.299312940535184
842,-11.840788285765328
843,-7.809946798165612
844,-5.382872468946061
852,10.651421886173495
853,4.947643328608159
854,-8.306723066503622
855,-6.474783694398802
856,-4.25488254684052
890,13.637192528308532
891,-3.0626837866673853
892,-4.430391287547771
897,-4.959940408216909
925,10.7783608606886
926,-6.9894849762418545
927,-4.907697647147565
973,11.55949767893658
974,45.46637915184719
975,-10.809750168714395
977,-11.50775859667025
978,-2.3840520069615145
979,-1.8380183035224285
980,-1.8827857569904722
981,-2.25174011743961
982,-2.6985896337102986
983,-1.0191126964992847
984,-6.25529839787982
985,-5.0361659757734
993,2.8204885968197857
994,1.1287998939097008
995,0.7261055554946481
996,-12.350610756385173
1017,4.195135151146296
1018,2.5527637109237205
1019,2.7031095399602876
1020,-7.162260057155343
1021,11.69431609882723
1022,1.9664167502359433
1023,1.989742511396173
1024,-4.076269556182957
1025,46.61800830796591
1026,-31.192971227269055
1027,0.38134884329491214
1028,0.509092748546383
1029,34.16018490053561
1030,-13.928507536674527
1031,-9.12204398604499
1032,-22.345388813268386
1033,-3.5428882088694706
1034,-3.3238726024275778
1035,-2.372581187558218
1036,10.981252739885363
1037,7.512647052940004
