0,-100.0
7,11.560855943254566
24,4.399183353130155
41,1.6139650003655959
60,0.4606135016080941
77,0.1503473673265603
86,0.08200835617840596
91,0.050052034363929465
92,0.0480299254118961
103,0.023054773820362584
107,0.014660728338213858
125,0.004387973087943919
126,0.004257258072328796
137,0.0017403103148154742
140,0.001287304208787532
141,0.001236543201287077
162,4.093319932820805E-4
164,3.3817411149072996E-4
174,1.8135101296934408E-4
175,1.707378521729197E-4
192,7.193753242518142E-5
212,1.5613665894420592E-5
216,9.833852558926992E-6
225,6.009635910686484E-6
232,3.7096888263477013E-6
242,2.1130431946403405E-6
243,2.0297807736824325E-6
249,1.056177168834438E-6
252,8.466639229709472E-7
261,5.226372792321854E-7
282,1.1230139307372156E-7
289,7.742609398064815E-8
306,2.3889398903520487E-8
309,1.55066715024077E-8
320,7.445393634952779E-9
326,5.1850719273716095E-9
327,4.784496354659495E-9
337,2.7805953095594305E-9
340,2.0985595483580255E-9
344,1.7868444501800695E-9
354,1.0280700735165738E-9
359,7.837428483981057E-10
384,1.5229772998281987E-10
415,2.872013737942325E-11
427,1.0103917702508625E-11
442,2.8705926524708048E-12
468,4.689582056016661E-13
480,1.8474111129762605E-13
493,7.105427357601002E-14
517,1.4210854715202004E-14
524,1.4210854715202004E-14
